city,week_start,cases,weekly_case_rate_per_100k,total_with_at_least_one_vaccine_dose,percent_with_at_least_one_vaccine_dose,total_with_complete_vaccine_series,percent_with_complete_vaccine_series
Hickory Hills,7/19/20,14,100,0,0,0,0
Hickory Hills,7/26/20,9,64,0,0,0,0
Hickory Hills,8/2/20,8,57,0,0,0,0
Hickory Hills,8/9/20,19,135,0,0,0,0
Hickory Hills,8/16/20,17,121,0,0,0,0
Hickory Hills,8/23/20,25,178,0,0,0,0
Hickory Hills,8/30/20,20,142,0,0,0,0
Hickory Hills,9/6/20,15,107,0,0,0,0
Hickory Hills,9/13/20,17,121,0,0,0,0
Hickory Hills,9/20/20,21,149,0,0,0,0
Hickory Hills,9/27/20,20,142,0,0,0,0
Hickory Hills,10/4/20,16,114,0,0,0,0
Hickory Hills,10/11/20,24,171,0,0,0,0
Hickory Hills,10/18/20,33,235,0,0,0,0
Hickory Hills,10/25/20,36,256,0,0,0,0
Hickory Hills,11/1/20,67,477,0,0,0,0
Hickory Hills,11/8/20,83,591,0,0,0,0
Hickory Hills,11/15/20,68,484,0,0,0,0
Hickory Hills,11/22/20,45,320,0,0,0,0
Hickory Hills,11/29/20,44,313,0,0,0,0
Hickory Hills,12/6/20,55,391,0,0,0,0
Hickory Hills,12/13/20,37,263,54,0.4,0,0
Hickory Hills,12/20/20,31,221,93,0.7,0,0
Hickory Hills,12/27/20,44,313,169,1.2,0,0
Hickory Hills,1/3/21,52,370,273,1.9,59,0.4
Hickory Hills,1/10/21,30,214,345,2.5,89,0.6
Hickory Hills,1/17/21,25,178,465,3.3,117,0.8
Hickory Hills,1/24/21,25,178,689,4.9,222,1.6
Hickory Hills,1/31/21,14,100,1026,7.3,278,2
Hickory Hills,2/7/21,18,128,1351,9.6,372,2.6
Hickory Hills,2/14/21,10,71,1580,11.2,477,3.4
Hickory Hills,2/21/21,7,50,1797,12.8,752,5.4
Hickory Hills,2/28/21,16,114,2019,14.4,1057,7.5
Hickory Hills,3/7/21,15,107,2265,16.1,1416,10.1
Hickory Hills,3/14/21,17,121,2715,19.3,1659,11.8
Hickory Hills,3/21/21,15,107,3086,22,1858,13.2
Hickory Hills,3/28/21,17,121,3569,25.4,2110,15
Hickory Hills,4/4/21,13,93,4117,29.3,2506,17.8
Hickory Hills,4/11/21,14,100,4621,32.9,2990,21.3
Hickory Hills,4/18/21,19,135,4990,35.5,3342,23.8
Hickory Hills,4/25/21,27,192,5226,37.2,3701,26.3
Hickory Hills,5/2/21,17,121,5432,38.7,4030,28.7
Hillside,1/26/20,0,0,0,0,0,0
Hillside,2/2/20,0,0,0,0,0,0
Hillside,2/9/20,0,0,0,0,0,0
Hillside,2/16/20,0,0,0,0,0,0
Hillside,2/23/20,0,0,0,0,0,0
Hillside,3/1/20,0,0,0,0,0,0
Hillside,3/8/20,0,0,0,0,0,0
Hillside,3/15/20,NA,NA,0,0,0,0
Hillside,3/22/20,6,74,0,0,0,0
Hillside,3/29/20,14,172,0,0,0,0
Hillside,4/5/20,11,135,0,0,0,0
Hillside,4/12/20,32,392,0,0,0,0
Hillside,4/19/20,14,172,0,0,0,0
Hillside,4/26/20,12,147,0,0,0,0
Hillside,5/3/20,11,135,0,0,0,0
Hillside,5/10/20,17,208,0,0,0,0
Hillside,5/17/20,16,196,0,0,0,0
Hillside,5/24/20,15,184,0,0,0,0
Hillside,5/31/20,6,74,0,0,0,0
Hillside,6/7/20,10,123,0,0,0,0
Hillside,6/14/20,5,61,0,0,0,0
Hillside,6/21/20,6,74,0,0,0,0
Hillside,6/28/20,5,61,0,0,0,0
Hillside,7/5/20,NA,NA,0,0,0,0
Hillside,7/12/20,NA,NA,0,0,0,0
Hillside,7/19/20,5,61,0,0,0,0
Hillside,7/26/20,NA,NA,0,0,0,0
Hillside,8/2/20,6,74,0,0,0,0
Hillside,8/9/20,9,110,0,0,0,0
Hillside,8/16/20,8,98,0,0,0,0
Hillside,8/23/20,NA,NA,0,0,0,0
Hillside,8/30/20,NA,NA,0,0,0,0
Hillside,9/6/20,5,61,0,0,0,0
Hillside,9/13/20,9,110,0,0,0,0
Hillside,9/20/20,5,61,0,0,0,0
Hillside,9/27/20,6,74,0,0,0,0
Hillside,10/4/20,15,184,0,0,0,0
Hillside,10/11/20,22,270,0,0,0,0
Hillside,10/18/20,23,282,0,0,0,0
Hillside,10/25/20,42,515,0,0,0,0
Hillside,11/1/20,62,760,0,0,0,0
Hillside,11/8/20,83,1018,0,0,0,0
Hillside,11/15/20,85,1042,0,0,0,0
Hillside,11/22/20,50,613,0,0,0,0
Hillside,11/29/20,46,564,0,0,0,0
Hillside,12/6/20,39,478,0,0,0,0
Hillside,12/13/20,94,1152,14,0.2,0,0
Hillside,12/20/20,142,1741,48,0.6,0,0
Hillside,12/27/20,143,1753,70,0.9,0,0
Hillside,1/3/21,154,1888,184,2.3,16,0.2
Hillside,1/10/21,135,1655,277,3.4,45,0.6
Hillside,1/17/21,33,405,332,4.1,52,0.6
Hillside,1/24/21,16,196,449,5.5,149,1.8
Hillside,1/31/21,8,98,639,7.8,231,2.8
Hillside,2/7/21,11,135,837,10.3,280,3.4
Hillside,2/14/21,8,98,955,11.7,353,4.3
Hillside,2/21/21,6,74,1092,13.4,492,6
Hillside,2/28/21,7,86,1233,15.1,677,8.3
Hillside,3/7/21,16,196,1453,17.8,855,10.5
Hillside,3/14/21,13,159,1741,21.3,997,12.2
Hillside,3/21/21,8,98,2190,26.8,1122,13.8
Hillside,3/28/21,11,135,2785,34.1,1440,17.7
Hillside,4/4/21,21,257,3061,37.5,1719,21.1
Hillside,4/11/21,25,306,3326,40.8,2101,25.8
Hillside,4/18/21,21,257,3534,43.3,2519,30.9
Hillside,4/25/21,16,196,3711,45.5,2747,33.7
Hillside,5/2/21,15,184,3810,46.7,2943,36.1
Hinsdale,1/26/20,0,0,0,0,0,0
Hinsdale,2/2/20,0,0,0,0,0,0
Hinsdale,2/9/20,0,0,0,0,0,0
Hinsdale,2/16/20,0,0,0,0,0,0
Hinsdale,2/23/20,0,0,0,0,0,0
Hinsdale,3/1/20,0,0,0,0,0,0
Hinsdale,3/8/20,0,0,0,0,0,0
Hinsdale,3/15/20,NA,NA,0,0,0,0
Hinsdale,3/22/20,0,0,0,0,0,0
Hinsdale,3/29/20,NA,NA,0,0,0,0
Hinsdale,4/5/20,NA,NA,0,0,0,0
Hinsdale,4/12/20,NA,NA,0,0,0,0
Hinsdale,4/19/20,NA,NA,0,0,0,0
Hinsdale,4/26/20,NA,NA,0,0,0,0
Hinsdale,5/3/20,0,0,0,0,0,0
Hinsdale,5/10/20,0,0,0,0,0,0
Hinsdale,5/17/20,0,0,0,0,0,0
Hinsdale,5/24/20,0,0,0,0,0,0
Hinsdale,5/31/20,0,0,0,0,0,0
Hinsdale,6/7/20,0,0,0,0,0,0
Hinsdale,6/14/20,NA,NA,0,0,0,0
Hinsdale,6/21/20,0,0,0,0,0,0
Hinsdale,6/28/20,NA,NA,0,0,0,0
Hinsdale,7/5/20,NA,NA,0,0,0,0
Hinsdale,7/12/20,NA,NA,0,0,0,0
Hinsdale,7/19/20,0,0,0,0,0,0
Hinsdale,7/26/20,NA,NA,0,0,0,0
Hinsdale,8/2/20,NA,NA,0,0,0,0
Hinsdale,8/9/20,NA,NA,0,0,0,0
Hinsdale,8/16/20,6,269,0,0,0,0
Hinsdale,8/23/20,NA,NA,0,0,0,0
Hinsdale,8/30/20,6,269,0,0,0,0
Hinsdale,9/6/20,NA,NA,0,0,0,0
Hinsdale,9/13/20,NA,NA,0,0,0,0
Hinsdale,9/20/20,NA,NA,0,0,0,0
Hinsdale,9/27/20,5,225,0,0,0,0
Hinsdale,10/4/20,NA,NA,0,0,0,0
Hinsdale,10/11/20,NA,NA,0,0,0,0
Hinsdale,10/18/20,7,314,0,0,0,0
Hinsdale,10/25/20,5,225,0,0,0,0
Hinsdale,11/1/20,5,225,0,0,0,0
Hinsdale,11/8/20,8,359,0,0,0,0
Hinsdale,11/15/20,9,404,0,0,0,0
Hinsdale,11/22/20,7,314,0,0,0,0
Hinsdale,11/29/20,11,494,0,0,0,0
Hinsdale,12/6/20,8,359,0,0,0,0
Hinsdale,12/13/20,NA,NA,41,1.8,0,0
Hinsdale,12/20/20,NA,NA,69,3.1,0,0
Hinsdale,12/27/20,NA,NA,82,3.7,0,0
Hinsdale,1/3/21,14,629,98,4.4,43,1.9
Hinsdale,1/10/21,8,359,119,5.3,63,2.8
Hinsdale,1/17/21,6,269,153,6.9,71,3.2
Hinsdale,1/24/21,7,314,211,9.5,83,3.7
Hinsdale,1/31/21,NA,NA,268,12,94,4.2
Hinsdale,2/7/21,NA,NA,329,14.8,117,5.3
Hinsdale,2/14/21,0,0,371,16.7,170,7.6
Hinsdale,2/21/21,NA,NA,394,17.7,217,9.7
Hinsdale,2/28/21,0,0,444,19.9,280,12.6
Hinsdale,3/7/21,NA,NA,515,23.1,337,15.1
Hinsdale,3/14/21,5,225,616,27.7,374,16.8
Hinsdale,3/21/21,7,314,719,32.3,404,18.1
Hinsdale,3/28/21,0,0,821,36.9,449,20.2
Hinsdale,4/4/21,NA,NA,940,42.2,566,25.4
Hinsdale,4/11/21,NA,NA,1036,46.5,662,29.7
Hinsdale,4/18/21,5,225,1096,49.2,761,34.2
Hinsdale,4/25/21,8,359,1141,51.2,818,36.7
Hinsdale,5/2/21,NA,NA,1167,52.4,892,40.1
Hodgkins,1/26/20,0,0,0,0,0,0
Hodgkins,2/2/20,0,0,0,0,0,0
Hodgkins,2/9/20,0,0,0,0,0,0
Hodgkins,2/16/20,0,0,0,0,0,0
Hodgkins,2/23/20,0,0,0,0,0,0
Hodgkins,3/1/20,0,0,0,0,0,0
Hodgkins,3/8/20,0,0,0,0,0,0
Hodgkins,3/15/20,0,0,0,0,0,0
Hodgkins,3/22/20,0,0,0,0,0,0
Hodgkins,3/29/20,0,0,0,0,0,0
Hodgkins,4/5/20,0,0,0,0,0,0
Hodgkins,4/12/20,NA,NA,0,0,0,0
Hodgkins,4/19/20,NA,NA,0,0,0,0
Hodgkins,4/26/20,NA,NA,0,0,0,0
Hodgkins,5/3/20,NA,NA,0,0,0,0
Hodgkins,5/10/20,NA,NA,0,0,0,0
Hodgkins,5/17/20,NA,NA,0,0,0,0
Hodgkins,5/24/20,6,316,0,0,0,0
Hodgkins,5/31/20,NA,NA,0,0,0,0
Hodgkins,6/7/20,NA,NA,0,0,0,0
Hodgkins,6/14/20,NA,NA,0,0,0,0
Hodgkins,6/21/20,0,0,0,0,0,0
Hodgkins,6/28/20,NA,NA,0,0,0,0
Hodgkins,7/5/20,NA,NA,0,0,0,0
Hodgkins,7/12/20,NA,NA,0,0,0,0
Hodgkins,7/19/20,NA,NA,0,0,0,0
Hodgkins,7/26/20,0,0,0,0,0,0
Hodgkins,8/2/20,0,0,0,0,0,0
Hodgkins,8/9/20,NA,NA,0,0,0,0
Hodgkins,8/16/20,0,0,0,0,0,0
Hodgkins,8/23/20,NA,NA,0,0,0,0
Hodgkins,8/30/20,NA,NA,0,0,0,0
Hodgkins,9/6/20,NA,NA,0,0,0,0
Hodgkins,9/13/20,0,0,0,0,0,0
Hodgkins,9/20/20,0,0,0,0,0,0
Hodgkins,9/27/20,NA,NA,0,0,0,0
Hodgkins,10/4/20,0,0,0,0,0,0
Hodgkins,10/11/20,0,0,0,0,0,0
Hodgkins,10/18/20,NA,NA,0,0,0,0
Hodgkins,10/25/20,5,264,0,0,0,0
Hodgkins,11/1/20,9,474,0,0,0,0
Hodgkins,11/8/20,11,580,0,0,0,0
Hodgkins,11/15/20,NA,NA,0,0,0,0
Hodgkins,11/22/20,6,316,0,0,0,0
Hodgkins,11/29/20,16,843,0,0,0,0
Hodgkins,12/6/20,7,369,0,0,0,0
Hodgkins,12/13/20,NA,NA,7,0.4,0,0
Hodgkins,12/20/20,NA,NA,NA,NA,0,0
Hodgkins,12/27/20,NA,NA,16,0.8,0,0
Hodgkins,1/3/21,6,316,23,1.2,9,0.5
Hodgkins,1/10/21,5,264,30,1.6,NA,NA
