GEOID,NAME,tract,county,total_workers,essential,nonessential,conman,food,health,protection,socialservices,transport,total_pop,nonwhite_pct,pov_pct,hh_inc_med
17031310300,"Census Tract 3103, Cook County, Illinois",3103,Cook,902,0.3359201774,0.6640798226,0.1175166297,0.04545454545,0.08980044346,0.02106430155,0.0133037694,0.0487804878,1803,0.734,0.215,51576
17031310400,"Census Tract 3104, Cook County, Illinois",3104,Cook,665,0.2902255639,0.7097744361,0.1353383459,0.01954887218,0.07669172932,0,0.01052631579,0.04812030075,1181,0.747,0.108,62614
17031310500,"Census Tract 3105, Cook County, Illinois",3105,Cook,812,0.6231527094,0.3768472906,0.3386699507,0.1514778325,0.08743842365,0.02955665025,0.007389162562,0.008620689655,1495,0.811,0.162,46875
17031310600,"Census Tract 3106, Cook County, Illinois",3106,Cook,2500,0.5464,0.4536,0.1248,0.1756,0.0872,0.0484,0.0444,0.066,4432,0.798,0.262,35175
17031310700,"Census Tract 3107, Cook County, Illinois",3107,Cook,786,0.6323155216,0.3676844784,0.2455470738,0.1743002545,0.02544529262,0.007633587786,0.05216284987,0.1272264631,1460,0.808,0.296,44391
17031310800,"Census Tract 3108, Cook County, Illinois",3108,Cook,2339,0.5297135528,0.4702864472,0.2274476272,0.0923471569,0.07952116289,0.02137665669,0.02009405729,0.08892689183,4219,0.886,0.107,52152
17031310900,"Census Tract 3109, Cook County, Illinois",3109,Cook,2710,0.5811808118,0.4188191882,0.2546125461,0.120295203,0.05387453875,0.03173431734,0,0.1206642066,5391,0.905,0.256,41281
17031320100,"Census Tract 3201, Cook County, Illinois",3201,Cook,8452,0.1470657832,0.8529342168,0.005087553242,0,0.08577851396,0,0.03230004733,0.02389966872,13379,0.32,0.075,116909
17031320400,"Census Tract 3204, Cook County, Illinois",3204,Cook,1314,0.1894977169,0.8105022831,0.01065449011,0.06773211568,0.07534246575,0.007610350076,0.02054794521,0.007610350076,3204,0.37,0.105,176000
17031320600,"Census Tract 3206, Cook County, Illinois",3206,Cook,3444,0.206445993,0.793554007,0.009291521487,0.04268292683,0.118466899,0,0.01103368177,0.024970964,4923,0.409,0.149,101679
17031330100,"Census Tract 3301, Cook County, Illinois",3301,Cook,14211,0.2740834565,0.7259165435,0.02631764126,0.01787347829,0.1743719654,0.01738090212,0.02139187953,0.0167475899,19889,0.511,0.091,102303
17031330200,"Census Tract 3302, Cook County, Illinois",3302,Cook,1888,0.251059322,0.748940678,0.04502118644,0.01800847458,0.1069915254,0.03919491525,0.008474576271,0.03336864407,3475,0.552,0.139,77578
17031340300,"Census Tract 3403, Cook County, Illinois",3403,Cook,629,0.4689984102,0.5310015898,0.1907790143,0.1923688394,0.05246422893,0.02543720191,0.007949125596,0,1837,0.821,0.339,26220
17031340400,"Census Tract 3404, Cook County, Illinois",3404,Cook,998,0.6312625251,0.3687374749,0.2354709419,0.2805611222,0.06713426854,0.007014028056,0.01903807615,0.02204408818,2031,0.898,0.284,45329
17031340500,"Census Tract 3405, Cook County, Illinois",3405,Cook,777,0.4646074646,0.5353925354,0.1467181467,0.09395109395,0.07335907336,0.02574002574,0,0.1248391248,1712,0.539,0.34,26042
17031340600,"Census Tract 3406, Cook County, Illinois",3406,Cook,214,0.6028037383,0.3971962617,0.1728971963,0.1355140187,0.02803738318,0.06542056075,0.06542056075,0.1355140187,1067,1,0.618,12713
17031350100,"Census Tract 3501, Cook County, Illinois",3501,Cook,1271,0.2077104642,0.7922895358,0.0243902439,0.004720692368,0.05664830842,0.03147128245,0.03068450039,0.05979543666,2251,0.941,0.311,42018
17031350400,"Census Tract 3504, Cook County, Illinois",3504,Cook,413,0.5617433414,0.4382566586,0.02179176755,0.1016949153,0.1791767554,0.1089588378,0.03389830508,0.1162227603,2021,0.984,0.614,13587
17031351000,"Census Tract 3510, Cook County, Illinois",3510,Cook,2068,0.2698259188,0.7301740812,0.04690522244,0,0.04545454545,0.08897485493,0.04883945841,0.03965183752,3711,0.954,0.298,44727
17031351100,"Census Tract 3511, Cook County, Illinois",3511,Cook,400,0.3475,0.6525,0.01,0.1125,0.1475,0,0.015,0.0625,2213,0.977,0.771,10455
17031351400,"Census Tract 3514, Cook County, Illinois",3514,Cook,531,0.5517890772,0.4482109228,0.1920903955,0.07344632768,0.1035781544,0.065913371,0.007532956685,0.1092278719,1836,0.968,0.629,15997
17031351500,"Census Tract 3515, Cook County, Illinois",3515,Cook,409,0.3398533007,0.6601466993,0.03667481663,0.1393643032,0.04645476773,0,0.0195599022,0.097799511,773,0.772,0.457,24063
17031360200,"Census Tract 3602, Cook County, Illinois",3602,Cook,510,0.5019607843,0.4980392157,0.1117647059,0.09411764706,0.1058823529,0.02745098039,0.04509803922,0.1176470588,1503,0.993,0.271,22242
17031380100,"Census Tract 3801, Cook County, Illinois",3801,Cook,550,0.3945454545,0.6054545455,0,0.1163636364,0.1454545455,0.03454545455,0.04545454545,0.05272727273,1983,0.973,0.394,17600
17031380200,"Census Tract 3802, Cook County, Illinois",3802,Cook,613,0.233278956,0.766721044,0.07340946166,0.01468189233,0.06199021207,0.01468189233,0.05383360522,0.01468189233,1703,0.989,0.34,23958
17031380500,"Census Tract 3805, Cook County, Illinois",3805,Cook,318,0.6509433962,0.3490566038,0.06603773585,0.1477987421,0.1949685535,0.09433962264,0.03459119497,0.1132075472,866,1,0.498,20924
17031380700,"Census Tract 3807, Cook County, Illinois",3807,Cook,485,0.6659793814,0.3340206186,0.08453608247,0.05979381443,0.212371134,0.1463917526,0.01030927835,0.1525773196,1275,0.929,0.216,41250
17031381200,"Census Tract 3812, Cook County, Illinois",3812,Cook,809,0.196538937,0.803461063,0.03831891224,0.05315203956,0,0,0.04079110012,0.06427688504,1724,0.963,0.226,27828
17031381400,"Census Tract 3814, Cook County, Illinois",3814,Cook,738,0.5216802168,0.4783197832,0.1382113821,0.008130081301,0.1165311653,0.09214092141,0.05691056911,0.1097560976,1586,0.996,0.149,33618
17031381500,"Census Tract 3815, Cook County, Illinois",3815,Cook,126,0.6984126984,0.3015873016,0.1507936508,0,0.2380952381,0,0,0.3095238095,375,0.965,0.493,30962
17031381800,"Census Tract 3818, Cook County, Illinois",3818,Cook,711,0.5302390999,0.4697609001,0.05625879044,0.03375527426,0.08298171589,0.2517580872,0.004219409283,0.1012658228,1254,0.924,0.234,51607
17031381900,"Census Tract 3819, Cook County, Illinois",3819,Cook,627,0.4162679426,0.5837320574,0.1004784689,0.1020733652,0.06698564593,0.004784688995,0.05901116427,0.08293460925,1267,0.976,0.21,46750
17031390100,"Census Tract 3901, Cook County, Illinois",3901,Cook,783,0.3116219668,0.6883780332,0.030651341,0.02809706258,0.06641123883,0.05108556833,0.03448275862,0.1008939974,1570,0.975,0.124,62574
17031390200,"Census Tract 3902, Cook County, Illinois",3902,Cook,990,0.2939393939,0.7060606061,0.04646464646,0.03737373737,0.1050505051,0.02929292929,0.04343434343,0.03232323232,1656,0.818,0.075,97786
17031390300,"Census Tract 3903, Cook County, Illinois",3903,Cook,1130,0.3991150442,0.6008849558,0.04601769912,0.06548672566,0.1451327434,0.06194690265,0.03097345133,0.04955752212,2843,0.874,0.383,22808
17031390400,"Census Tract 3904, Cook County, Illinois",3904,Cook,1050,0.5419047619,0.4580952381,0.1161904762,0.06857142857,0.139047619,0.1333333333,0.02666666667,0.0580952381,2480,0.881,0.289,24174
17031390500,"Census Tract 3905, Cook County, Illinois",3905,Cook,823,0.3037667072,0.6962332928,0.05467800729,0.02673147023,0.08383961118,0.0255164034,0.03645200486,0.07654921021,1496,0.756,0.199,49042
17031390600,"Census Tract 3906, Cook County, Illinois",3906,Cook,896,0.2332589286,0.7667410714,0.03348214286,0.01227678571,0.06473214286,0.03794642857,0.05580357143,0.02901785714,1756,0.528,0.13,63750
17031390700,"Census Tract 3907, Cook County, Illinois",3907,Cook,2772,0.1825396825,0.8174603175,0.03932178932,0.01443001443,0.07178932179,0,0.04292929293,0.01406926407,5639,0.823,0.176,59953
17031400300,"Census Tract 4003, Cook County, Illinois",4003,Cook,540,0.6148148148,0.3851851852,0.2611111111,0.08703703704,0.07592592593,0.06851851852,0.05925925926,0.06296296296,1317,0.977,0.41,35000
17031400400,"Census Tract 4004, Cook County, Illinois",4004,Cook,752,0.5319148936,0.4680851064,0.1143617021,0.06382978723,0.125,0.06914893617,0.04122340426,0.1183510638,2120,0.992,0.305,35043
17031400500,"Census Tract 4005, Cook County, Illinois",4005,Cook,679,0.4020618557,0.5979381443,0.03976435935,0.1148748159,0.088365243,0.06038291605,0.01325478645,0.0854197349,1797,0.998,0.279,27979
17031400800,"Census Tract 4008, Cook County, Illinois",4008,Cook,835,0.571257485,0.428742515,0.2311377246,0.01317365269,0.1796407186,0.06586826347,0,0.08143712575,2706,0.993,0.458,20571
17031410100,"Census Tract 4101, Cook County, Illinois",4101,Cook,1344,0.1941964286,0.8058035714,0.01488095238,0.1078869048,0.04761904762,0.009672619048,0.01339285714,0.000744047619,2176,0.647,0.211,43846
17031410200,"Census Tract 4102, Cook County, Illinois",4102,Cook,737,0.1329715061,0.8670284939,0.03799185889,0.009497964722,0.05563093623,0.009497964722,0.006784260516,0.01356852103,1586,0.593,0.302,40915
17031410500,"Census Tract 4105, Cook County, Illinois",4105,Cook,1391,0.2437095615,0.7562904385,0.04385334292,0.02444284687,0.09633357297,0.006470165349,0.01437814522,0.05823148814,2440,0.612,0.341,51643
17031410600,"Census Tract 4106, Cook County, Illinois",4106,Cook,1411,0.3777462792,0.6222537208,0.1226080794,0.08150248051,0.06661941885,0.007087172218,0.04464918498,0.0552799433,2699,0.617,0.306,36734
17031410700,"Census Tract 4107, Cook County, Illinois",4107,Cook,1231,0.1998375305,0.8001624695,0.03574329813,0.06255077173,0.06823720552,0.02030869212,0.01299756296,0,2089,0.4,0.313,38852
17031410800,"Census Tract 4108, Cook County, Illinois",4108,Cook,1658,0.1670687575,0.8329312425,0.03920386007,0.01206272618,0.06212303981,0.007237635706,0.03317249698,0.01326899879,3051,0.61,0.215,42201
17031410900,"Census Tract 4109, Cook County, Illinois",4109,Cook,1874,0.1905016009,0.8094983991,0.04962646745,0.0234791889,0.05336179296,0,0.03735325507,0.02668089648,3369,0.51,0.212,57188
17031411000,"Census Tract 4110, Cook County, Illinois",4110,Cook,1722,0.1707317073,0.8292682927,0.04529616725,0.02264808362,0.08362369338,0,0.01858304297,0.0005807200929,3169,0.548,0.094,70333
17031411100,"Census Tract 4111, Cook County, Illinois",4111,Cook,1137,0.1345646438,0.8654353562,0.01407211961,0.03254177661,0.07387862797,0,0.01407211961,0,2295,0.315,0.13,111250
17031411200,"Census Tract 4112, Cook County, Illinois",4112,Cook,773,0.1849935317,0.8150064683,0.01811125485,0.005174644243,0.07761966365,0.04010349288,0.0362225097,0.007761966365,1551,0.384,0.2,84605
17031420100,"Census Tract 4201, Cook County, Illinois",4201,Cook,513,0.4522417154,0.5477582846,0.0701754386,0.07602339181,0.1754385965,0.05068226121,0.009746588694,0.0701754386,1447,0.963,0.388,19750
17031420200,"Census Tract 4202, Cook County, Illinois",4202,Cook,604,0.392384106,0.607615894,0.107615894,0.05132450331,0.1374172185,0.01490066225,0.06125827815,0.01986754967,1672,0.788,0.369,37143
17031420300,"Census Tract 4203, Cook County, Illinois",4203,Cook,1031,0.3016488846,0.6983511154,0.02715809893,0.03491755577,0.04849660524,0.04558680892,0.01357904947,0.1319107662,2737,0.666,0.362,39091
17031420400,"Census Tract 4204, Cook County, Illinois",4204,Cook,376,0.2127659574,0.7872340426,0.07978723404,0,0.02925531915,0.04787234043,0.03457446809,0.02127659574,1131,0.814,0.51,12306
17031420500,"Census Tract 4205, Cook County, Illinois",4205,Cook,577,0.5008665511,0.4991334489,0.1005199307,0.0259965338,0.1767764298,0.01559792028,0.1265164645,0.0554592721,1659,1,0.197,37806
17031420600,"Census Tract 4206, Cook County, Illinois",4206,Cook,581,0.5628227194,0.4371772806,0.1170395869,0,0.1256454389,0.165232358,0.02925989673,0.1256454389,2097,0.958,0.485,23625
17031420700,"Census Tract 4207, Cook County, Illinois",4207,Cook,681,0.4684287812,0.5315712188,0.1233480176,0.1483113069,0.07342143906,0.02643171806,0,0.09691629956,3036,0.991,0.553,18983
17031420800,"Census Tract 4208, Cook County, Illinois",4208,Cook,842,0.4976247031,0.5023752969,0.05581947743,0.09026128266,0.0890736342,0.06532066508,0.04038004751,0.1567695962,2158,0.979,0.261,34333
17031421200,"Census Tract 4212, Cook County, Illinois",4212,Cook,394,0.5862944162,0.4137055838,0.1497461929,0.02284263959,0.1192893401,0.114213198,0,0.1802030457,1210,1,0.428,20500
17031430101,"Census Tract 4301.01, Cook County, Illinois",4301.01,Cook,1357,0.5224760501,0.4775239499,0.1098010317,0.02505526898,0.1282240236,0.05674281503,0.02873986735,0.1739130435,3118,0.985,0.358,29750
17031430102,"Census Tract 4301.02, Cook County, Illinois",4301.02,Cook,1452,0.4634986226,0.5365013774,0.01859504132,0.02961432507,0.1556473829,0.1363636364,0.01308539945,0.1101928375,3046,0.983,0.272,23740
17031430200,"Census Tract 4302, Cook County, Illinois",4302,Cook,1839,0.4524197934,0.5475802066,0.03099510604,0.04350190321,0.1239804241,0.07504078303,0.04187058184,0.1370309951,4961,0.972,0.326,22945
17031430300,"Census Tract 4303, Cook County, Illinois",4303,Cook,608,0.5542763158,0.4457236842,0.1052631579,0.1101973684,0.15625,0.1414473684,0,0.04111842105,2398,0.992,0.577,17441
17031430400,"Census Tract 4304, Cook County, Illinois",4304,Cook,871,0.5166475316,0.4833524684,0.1067738232,0.1090700344,0.1469575201,0,0.05281285878,0.1010332951,2756,0.969,0.392,29583
17031430500,"Census Tract 4305, Cook County, Illinois",4305,Cook,1161,0.5917312661,0.4082687339,0.1076658053,0.08440999139,0.1541774332,0.06115417743,0.02067183463,0.1636520241,3569,0.989,0.586,18432
17031430600,"Census Tract 4306, Cook County, Illinois",4306,Cook,667,0.4302848576,0.5697151424,0.05997001499,0.01049475262,0.08845577211,0.07496251874,0.04347826087,0.1529235382,1920,0.957,0.181,30493
17031430700,"Census Tract 4307, Cook County, Illinois",4307,Cook,929,0.3864370291,0.6135629709,0.1065662002,0.007534983854,0.09364908504,0.0581270183,0,0.1205597417,2474,0.939,0.45,19137
17031430800,"Census Tract 4308, Cook County, Illinois",4308,Cook,856,0.339953271,0.660046729,0.08294392523,0.06191588785,0.1308411215,0.04556074766,0.008177570093,0.01051401869,1756,0.968,0.27,44286
17031430900,"Census Tract 4309, Cook County, Illinois",4309,Cook,604,0.6341059603,0.3658940397,0.1341059603,0.01655629139,0.1920529801,0.009933774834,0.02649006623,0.2549668874,1572,0.999,0.282,41908
17031431200,"Census Tract 4312, Cook County, Illinois",4312,Cook,1399,0.3702644746,0.6297355254,0.09578270193,0.04574696212,0.1300929235,0.02930664761,0.02716225876,0.0421729807,2828,0.989,0.232,49413
17031431301,"Census Tract 4313.01, Cook County, Illinois",4313.01,Cook,1270,0.5960629921,0.4039370079,0.1212598425,0.05590551181,0.1149606299,0.08661417323,0.01338582677,0.2039370079,3580,0.979,0.35,21933
17031431302,"Census Tract 4313.02, Cook County, Illinois",4313.02,Cook,1527,0.5317616241,0.4682383759,0.115913556,0.0373280943,0.1368696791,0.05173542895,0.03012442698,0.1597904388,4204,0.997,0.376,31377
17031431400,"Census Tract 4314, Cook County, Illinois",4314,Cook,2772,0.5595238095,0.4404761905,0.1183261183,0.0404040404,0.1251803752,0.1176046176,0.07756132756,0.08044733045,6979,0.929,0.398,28952
17031440101,"Census Tract 4401.01, Cook County, Illinois",4401.01,Cook,1510,0.7086092715,0.2913907285,0.2337748344,0.07218543046,0.1569536424,0.08609271523,0.0119205298,0.1476821192,4105,0.984,0.397,21856
17031440102,"Census Tract 4401.02, Cook County, Illinois",4401.02,Cook,1571,0.5913430936,0.4086569064,0.2157861235,0.04328453215,0.1565881604,0.01845957989,0.01336728199,0.1438574157,3266,0.919,0.326,28393
17031440201,"Census Tract 4402.01, Cook County, Illinois",4402.01,Cook,1862,0.5998925886,0.4001074114,0.2062298604,0.09076262084,0.1369495166,0.03651987111,0.01450053706,0.1149301826,4890,0.97,0.324,26508
17031440202,"Census Tract 4402.02, Cook County, Illinois",4402.02,Cook,1343,0.4571854058,0.5428145942,0.05733432614,0.04467609829,0.08637379002,0.1206254654,0.04020848846,0.1079672375,3213,0.996,0.243,30100
17031440300,"Census Tract 4403, Cook County, Illinois",4403,Cook,1880,0.4526595745,0.5473404255,0.1585106383,0.02074468085,0.08085106383,0.06382978723,0.06063829787,0.06808510638,4577,0.993,0.163,53594
17031440600,"Census Tract 4406, Cook County, Illinois",4406,Cook,799,0.3729662078,0.6270337922,0.09887359199,0,0.09386733417,0.09887359199,0.02503128911,0.0563204005,1807,1,0.097,71417
17031440700,"Census Tract 4407, Cook County, Illinois",4407,Cook,487,0.5975359343,0.4024640657,0.1437371663,0,0.07392197125,0.06981519507,0.07597535934,0.2340862423,1440,0.974,0.1,37228
17031440800,"Census Tract 4408, Cook County, Illinois",4408,Cook,595,0.6521008403,0.3478991597,0.1327731092,0.1445378151,0.1647058824,0.03361344538,0.03529411765,0.1411764706,1693,0.987,0.421,25931
17031440900,"Census Tract 4409, Cook County, Illinois",4409,Cook,1017,0.5132743363,0.4867256637,0.2143559489,0.02949852507,0.1258603736,0.07374631268,0.01868239921,0.05113077679,2547,0.999,0.234,30714
17031450300,"Census Tract 4503, Cook County, Illinois",4503,Cook,1527,0.4747871644,0.5252128356,0.09757694826,0.04715127701,0.1021611002,0.06024885396,0.04453176162,0.1231172233,3781,0.996,0.144,44333
17031460100,"Census Tract 4601, Cook County, Illinois",4601,Cook,1145,0.6681222707,0.3318777293,0.1257641921,0.1074235808,0.1423580786,0.03144104803,0.04890829694,0.2122270742,3424,0.99,0.375,35000
17031460200,"Census Tract 4602, Cook County, Illinois",4602,Cook,927,0.6957928803,0.3042071197,0.3635382956,0.1121898598,0.05825242718,0.03991370011,0.0334412082,0.08845738943,2482,0.893,0.395,27976
17031460301,"Census Tract 4603.01, Cook County, Illinois",4603.01,Cook,1182,0.5287648054,0.4712351946,0.2148900169,0.09898477157,0.09137055838,0.0152284264,0.005922165821,0.1023688663,3124,0.991,0.34,35845
17031460302,"Census Tract 4603.02, Cook County, Illinois",4603.02,Cook,978,0.6799591002,0.3200408998,0.2137014315,0.04294478528,0.07157464213,0.03680981595,0.07566462168,0.2392638037,3483,0.984,0.379,27391
17031460400,"Census Tract 4604, Cook County, Illinois",4604,Cook,1285,0.6085603113,0.3914396887,0.1610894942,0.04513618677,0.2062256809,0.06459143969,0.02568093385,0.1058365759,3374,0.981,0.215,39605
17031460500,"Census Tract 4605, Cook County, Illinois",4605,Cook,2597,0.3977666538,0.6022333462,0.1401617251,0.08124759338,0.02117828263,0.03195995379,0.05698883327,0.06623026569,5647,0.994,0.079,46162
17031460600,"Census Tract 4606, Cook County, Illinois",4606,Cook,422,0.6255924171,0.3744075829,0.1895734597,0.09241706161,0.1018957346,0.1208530806,0,0.1208530806,1008,0.993,0.194,38315
17031460700,"Census Tract 4607, Cook County, Illinois",4607,Cook,827,0.6698911729,0.3301088271,0.2817412334,0.05562273277,0.1100362757,0.100362757,0.002418379686,0.1197097944,2636,0.968,0.451,23972
17031461000,"Census Tract 4610, Cook County, Illinois",4610,Cook,341,0.6539589443,0.3460410557,0.3167155425,0.1524926686,0.06744868035,0.03225806452,0,0.08504398827,1313,0.944,0.309,14511
17031470100,"Census Tract 4701, Cook County, Illinois",4701,Cook,882,0.5997732426,0.4002267574,0.231292517,0.007936507937,0.08843537415,0.06235827664,0.04308390023,0.1666666667,2336,0.996,0.177,25287
17031480100,"Census Tract 4801, Cook County, Illinois",4801,Cook,920,0.4913043478,0.5086956522,0.147826087,0.02717391304,0.07826086957,0.08804347826,0.0652173913,0.0847826087,2192,0.992,0.069,61495
17031480200,"Census Tract 4802, Cook County, Illinois",4802,Cook,467,0.5867237687,0.4132762313,0.2184154176,0,0.1049250535,0.03640256959,0.06423982869,0.1627408994,1139,1,0.158,45441
17031480300,"Census Tract 4803, Cook County, Illinois",4803,Cook,402,0.5273631841,0.4726368159,0.1069651741,0.04975124378,0.1293532338,0.1243781095,0.002487562189,0.1144278607,1103,0.985,0.247,34107
17031480400,"Census Tract 4804, Cook County, Illinois",4804,Cook,2589,0.5674005407,0.4325994593,0.08072614909,0.06179992275,0.1259173426,0.1324835844,0.03128621089,0.135187331,5584,0.984,0.125,50426
17031480500,"Census Tract 4805, Cook County, Illinois",4805,Cook,1305,0.5578544061,0.4421455939,0.1287356322,0.1134099617,0.138697318,0.05747126437,0.03218390805,0.08735632184,2938,0.984,0.207,40250
17031490300,"Census Tract 4903, Cook County, Illinois",4903,Cook,982,0.4460285132,0.5539714868,0.07128309572,0.07128309572,0.1089613035,0.1028513238,0.01934826884,0.07230142566,2340,0.993,0.189,55667
17031490400,"Census Tract 4904, Cook County, Illinois",4904,Cook,392,0.3954081633,0.6045918367,0.01785714286,0,0.1709183673,0.08163265306,0.01785714286,0.1071428571,773,1,0.056,51141
